cat,duration
CA_1_HOBBIES_1,15.654152631759644
CA_1_HOBBIES_2,11.217003345489502
CA_1_HOUSEHOLD_1,6.662524938583374
CA_1_HOUSEHOLD_2,10.862361669540405
CA_1_FOODS_1,8.04273009300232
CA_1_FOODS_2,11.903284549713135
CA_1_FOODS_3,10.570032119750977
CA_2_HOBBIES_1,5.7420573234558105
CA_2_HOBBIES_2,7.397561311721802
CA_2_HOUSEHOLD_1,7.125028133392334
CA_2_HOUSEHOLD_2,15.070743083953857
CA_2_FOODS_1,5.586303949356079
CA_2_FOODS_2,10.990283012390137
CA_2_FOODS_3,25.718780040740967
CA_3_HOBBIES_1,6.374152421951294
CA_3_HOBBIES_2,8.360154867172241
CA_3_HOUSEHOLD_1,7.6357972621917725
CA_3_HOUSEHOLD_2,9.849060535430908
CA_3_FOODS_1,10.036054849624634
CA_3_FOODS_2,6.402017116546631
CA_3_FOODS_3,14.507379055023193
CA_4_HOBBIES_1,6.462753534317017
CA_4_HOBBIES_2,10.344024658203125
CA_4_HOUSEHOLD_1,13.024290561676025
CA_4_HOUSEHOLD_2,9.131165742874146
CA_4_FOODS_1,6.7341392040252686
CA_4_FOODS_2,10.151376962661743
CA_4_FOODS_3,10.687020778656006
TX_1_HOBBIES_1,9.132992506027222
TX_1_HOBBIES_2,8.310515642166138
TX_1_HOUSEHOLD_1,7.542444705963135
TX_1_HOUSEHOLD_2,6.9490368366241455
TX_1_FOODS_1,6.815847635269165
TX_1_FOODS_2,8.21861982345581
TX_1_FOODS_3,17.8746976852417
TX_2_HOBBIES_1,6.985033988952637
TX_2_HOBBIES_2,12.860393524169922
TX_2_HOUSEHOLD_1,7.938243865966797
TX_2_HOUSEHOLD_2,12.414530515670776
TX_2_FOODS_1,7.62787938117981
TX_2_FOODS_2,7.291703462600708
TX_2_FOODS_3,18.581474542617798
TX_3_HOBBIES_1,12.966024160385132
TX_3_HOBBIES_2,22.121643781661987
TX_3_HOUSEHOLD_1,7.351781845092773
TX_3_HOUSEHOLD_2,9.03205418586731
TX_3_FOODS_1,8.958231925964355
TX_3_FOODS_2,12.767040729522705
TX_3_FOODS_3,12.900609493255615
WI_1_HOBBIES_1,42.652153968811035
WI_1_HOBBIES_2,11.73283076286316
WI_1_HOUSEHOLD_1,8.73299241065979
WI_1_HOUSEHOLD_2,8.104466199874878
WI_1_FOODS_1,19.517704725265503
WI_1_FOODS_2,33.619747161865234
WI_1_FOODS_3,11.412097930908203
WI_2_HOBBIES_1,10.941646814346313
WI_2_HOBBIES_2,9.066082000732422
WI_2_HOUSEHOLD_1,12.112558126449585
WI_2_HOUSEHOLD_2,23.459261655807495
WI_2_FOODS_1,10.557079553604126
WI_2_FOODS_2,15.344881057739258
WI_2_FOODS_3,11.609381675720215
WI_3_HOBBIES_1,31.147478342056274
WI_3_HOBBIES_2,23.037785291671753
WI_3_HOUSEHOLD_1,16.081429958343506
WI_3_HOUSEHOLD_2,12.200205087661743
WI_3_FOODS_1,9.136790990829468
WI_3_FOODS_2,12.268085241317749
WI_3_FOODS_3,34.78456497192383
